Stunde im Jahr [h]	Var1.Raumlufttemperatur [C]	Var2.Raumlufttemperatur [C]	Var3.Raumlufttemperatur [C]
5331	14.6484	17.3135	16.4284
5332	14.6503	17.2407	16.3581
5333	14.6519	17.1839	16.3043
5334	14.6534	17.1697	16.4943
5335	14.6545	17.2913	16.9427
5336	14.6553	17.5975	17.0334
5337	14.6557	17.7187	17.0738
5338	14.6559	17.7646	17.0904
5339	14.6558	17.8298	17.1105
5340	14.6554	17.8353	17.1131
5341	14.6549	18.0619	17.1755
5342	14.6544	18.0238	17.1656
5343	14.6537	18.1353	17.1958
5344	14.6531	18.2026	17.2141
5345	14.6526	18.161	17.2026
5346	14.6522	17.9518	17.1448
5347	14.652	17.8559	17.1176
5348	14.6519	17.6067	17.0188
5349	14.6521	17.3784	16.5705
5350	14.6524	17.5011	16.6917
5351	14.6528	17.4643	16.6552
5352	14.6534	17.417	16.6115
5353	14.654	17.2163	16.4114
5354	14.6547	17.1004	16.3
5355	14.6552	17.079	16.2812
5356	14.6557	17.041	16.2446
5357	14.6561	17.0629	16.2695
5358	14.6563	17.081	16.3812
5359	14.6564	17.3552	16.8571
5360	14.6563	17.4488	16.8943
5361	14.656	17.6446	16.9536
5362	14.6556	17.7785	16.9938
5363	14.655	17.9293	17.0371
5364	14.6543	18.0627	17.0748
5365	14.6535	18.2206	17.1187
5366	14.6528	18.4895	17.1928
5367	14.6522	18.4869	17.1929
5368	14.6518	18.5514	17.2107
5369	14.6515	18.4886	17.1938
5370	14.6516	18.3221	17.1484
5371	14.6519	18.2502	17.1286
5372	14.6527	18.0935	17.0877
5373	14.6538	17.7293	16.8936
5374	14.6552	17.6378	16.8262
5375	14.6569	17.6194	16.8142
5376	14.6588	17.5977	16.7968
5377	14.6609	17.5769	16.7799
5378	14.6631	17.5684	16.7747
5379	14.6654	17.5722	16.7815
5380	14.6675	17.5447	16.7565
5381	14.6696	17.5249	16.7396
5382	14.6716	17.5168	16.7405
5383	14.6734	17.4993	16.8936
5384	14.6751	17.5148	16.9045
5385	14.6766	17.5662	16.9214
5386	14.678	17.5461	16.9178
5387	14.6793	17.5976	16.9331
5388	14.6805	17.7337	16.9715
5389	14.6815	17.7587	16.9794
5390	14.6825	17.7612	16.9808
5391	14.6834	17.7831	16.9873
5392	14.6842	17.7745	16.9854
5393	14.6851	17.806	16.9944
5394	14.6859	17.809	16.9957
5395	14.6868	17.8085	16.996
5396	14.6877	17.7967	16.9953
5397	14.6887	17.7946	17.0496
5398	14.6897	17.7932	17.052
5399	14.6908	17.7804	17.0422
5400	14.692	17.7556	17.0201
5401	14.6932	17.751	17.0181
5402	14.6945	17.7378	17.0073
5403	14.6958	17.7345	17.0064
5404	14.6972	17.7322	17.0064
5405	14.6986	17.7198	16.9963
5406	14.7	17.7517	17.028
5407	14.7015	17.8334	17.0167
5408	14.703	17.9005	17.0363
5409	14.7044	18.0018	17.0647
5410	14.7059	18.1554	17.1078
5411	14.7074	18.4059	17.1775
5412	14.7089	18.6261	17.24
5413	14.7105	18.8025	17.2902
5414	14.7122	18.9863	17.3423
5415	14.714	19.0732	17.3688
5416	14.716	19.149	17.3912
5417	14.7182	19.177	17.4015
5418	14.7206	19.0735	17.3759
5419	14.7235	18.8199	17.3087
5420	14.7266	18.6016	17.2869
5421	14.7301	18.4937	17.629
5422	14.734	18.392	17.5441
5423	14.7382	18.3379	17.5003
5424	14.7427	18.3178	17.4874
5425	14.7473	18.2861	17.461
5426	14.7521	18.2381	17.4173
5427	14.7569	18.1654	17.3482
5428	14.7617	18.121	17.307
5429	14.7663	18.086	17.2751
5430	14.7709	18.0844	17.2245
5431	14.7753	18.2168	17.2266
5432	14.7796	18.5305	17.3128
5433	14.7836	18.9182	17.4214
5434	14.7875	19.2777	17.523
5435	14.7912	19.609	17.6174
5436	14.7948	19.8769	17.6946
5437	14.7984	20.0612	17.749
5438	14.802	20.2147	17.795
5439	14.8057	20.3269	17.8298
5440	14.8098	20.3992	17.8538
5441	14.8141	20.3661	17.8491
5442	14.8189	20.2266	17.8152
5443	14.8242	19.9468	17.743
5444	14.8299	19.6919	17.7139
5445	14.8361	19.5941	18.5009
5446	14.8428	19.5305	18.4645
5447	14.8499	19.368	18.3169
5448	14.8575	19.3065	18.2632
5449	14.8653	19.2552	18.2254
5450	14.8733	19.2036	18.1791
5451	14.8813	19.0945	18.0779
5452	14.8894	18.8647	17.8564
5453	14.8973	18.7542	17.738
5454	14.905	18.7121	17.6125
5455	14.9125	18.8813	17.6234
5456	14.9197	19.3142	17.7451
5457	14.9266	19.6475	17.8394
5458	14.9331	19.9543	17.9278
5459	14.9393	20.2084	18.0024
5460	14.9452	20.5166	18.0918
5461	14.9507	20.7664	18.1656
5462	14.9561	20.9773	18.2287
5463	14.9613	20.9363	18.2231
5464	14.9666	20.753	18.1777
5465	14.9721	20.6511	18.1542
5466	14.9779	20.4965	18.1166
5467	14.9841	20.2638	18.0577
5468	14.9908	20.0522	18.5919
5469	14.9979	19.817	18.5574
5470	15.0054	19.6334	18.3985
5471	15.0133	19.5596	18.336
5472	15.0214	19.4904	18.2787
5473	15.0297	19.4016	18.1972
5474	15.0379	19.4123	18.2134
5475	15.0459	19.3107	18.1164
5476	15.0538	19.2669	18.0779
5477	15.0613	19.2214	18.0363
5478	15.0685	19.204	17.9294
5479	15.0753	19.1256	17.8843
5480	15.0818	19.0425	17.8623
5481	15.0879	19.0874	17.8766
5482	15.0936	19.1751	17.9035
5483	15.0989	19.3661	17.9591
5484	15.1039	19.5692	18.0183
5485	15.1086	19.6436	18.0424
5486	15.1129	19.8607	18.1052
5487	15.117	20.0205	18.1527
5488	15.121	20.0404	18.1618
5489	15.1247	19.9254	18.1335
5490	15.1285	19.8267	18.1092
5491	15.1322	19.5678	18.041
5492	15.1359	19.319	18.0562
5493	15.1398	19.1975	17.9759
5494	15.1438	19.1228	17.9112
5495	15.1478	19.0618	17.8573
5496	15.1519	18.9606	17.7618
5497	15.1559	18.8852	17.6918
5498	15.1599	18.8114	17.6224
5499	15.1637	18.7062	17.5213
5500	15.1674	18.6395	17.4592
5501	15.1708	18.612	17.4357
5502	15.174	18.6575	17.7071
5503	15.1769	18.8097	17.8154
5504	15.1796	18.9545	17.863
5505	15.1819	19.0246	17.8869
5506	15.184	19.0567	17.899
5507	15.1859	19.1437	17.9252
5508	15.1875	19.1006	17.9154
5509	15.189	19.0706	17.9085
5510	15.1903	19.0352	17.8998
5511	15.1916	19.0952	17.9171
5512	15.1929	19.1858	17.943
5513	15.1941	19.1654	17.9385
5514	15.1954	19.1824	17.944
5515	15.1967	19.1622	17.9395
5516	15.1981	19.1357	17.9892
5517	15.1995	19.0944	17.9674
5518	15.201	18.978	17.8567
5519	15.2025	18.9261	17.8098
5520	15.2041	18.9153	17.8027
5521	15.2058	18.9304	17.8214
5522	15.2074	18.9399	17.8345
5523	15.2091	18.9807	17.8789
5524	15.2109	19.0053	17.9068
5525	15.2125	19.0278	17.9328
5526	15.2142	19.0404	17.9194
5527	15.2158	19.0613	17.9203
5528	15.2174	19.0548	17.9194
5529	15.219	19.1301	17.941
5530	15.2206	19.2081	17.9635
5531	15.2221	19.3181	17.9949
5532	15.2238	19.3931	18.0169
5533	15.2254	19.5102	18.0503
5534	15.227	19.6979	18.1033
5535	15.2288	19.8544	18.1482
5536	15.2306	19.9876	18.1867
5537	15.2325	19.8297	18.1456
5538	15.2346	19.3588	18.0181
5539	15.2369	19.0607	17.937
5540	15.2394	18.9744	17.8555
5541	15.2421	18.9344	17.8203
5542	15.245	18.9089	17.8007
5543	15.248	18.8445	17.7416
5544	15.2511	18.8084	17.7099
5545	15.2542	18.8076	17.7133
5546	15.2572	18.7903	17.6998
5547	15.2601	18.7703	17.6835
5548	15.2628	18.738	17.6548
5549	15.2654	18.6735	17.5938
5550	15.2678	18.6617	17.7591
5551	15.27	18.7634	17.8375
5552	15.272	18.8646	17.8691
5553	15.2738	19.0781	17.9306
5554	15.2754	19.3944	18.0199
5555	15.2769	19.663	18.0966
5556	15.2783	19.8753	18.1571
5557	15.2796	20.0552	18.2086
5558	15.281	20.0382	18.2062
5559	15.2824	19.9521	18.1842
5560	15.2839	19.8822	18.1661
5561	15.2857	19.6862	18.1146
5562	15.2878	19.5528	18.0783
5563	15.2901	19.3739	18.0312
5564	15.2928	19.2384	18.0749
5565	15.2958	19.0998	17.9744
5566	15.299	19.0556	17.939
5567	15.3024	19.0329	17.9227
5568	15.3058	18.9686	17.8636
5569	15.3093	18.8704	17.77
5570	15.3128	18.8733	17.777
5571	15.3162	18.8689	17.7765
5572	15.3194	18.8736	17.7849
5573	15.3225	18.8702	17.7851
5574	15.3254	18.8878	17.8787
5575	15.3281	18.9228	17.9131
5576	15.3306	19.0458	17.9497
5577	15.3329	19.1599	17.9841
5578	15.3351	19.2432	18.0093
5579	15.3371	19.3461	18.0393
5580	15.3389	19.4611	18.0728
5581	15.3407	19.5037	18.0867
5582	15.3425	19.5289	18.0948
5583	15.3442	19.6099	18.1186
5584	15.346	19.5289	18.0983
5585	15.3479	19.4664	18.0822
5586	15.3499	19.3844	18.0613
5587	15.352	19.2965	18.0385
5588	15.3543	19.1877	18.0687
5589	15.3567	19.1498	18.06
5590	15.3592	19.1325	18.0495
5591	15.3619	19.1377	18.06
5592	15.3645	19.1134	18.0403
5593	15.3672	19.0644	17.9953
5594	15.3699	19.0332	17.9679
5595	15.3726	19.0036	17.9418
5596	15.3752	18.9632	17.9049
5597	15.3778	18.9328	17.878
5598	15.3802	18.9385	17.9401
5599	15.3826	19.0286	17.9822
5600	15.3849	19.2328	18.0405
5601	15.3871	19.3028	18.0628
5602	15.3892	19.5661	18.1353
5603	15.3911	19.733	18.1844
5604	15.3931	19.9208	18.238
5605	15.395	20.1146	18.2934
5606	15.397	20.2847	18.3424
5607	15.399	20.316	18.3535
5608	15.4012	20.3668	18.3697
5609	15.4036	20.2901	18.3512
5610	15.4062	20.1457	18.3139
5611	15.4092	19.8648	18.2391
5612	15.4125	19.6705	18.4317
5613	15.4161	19.5599	18.4059
5614	15.42	19.4679	18.3297
5615	15.4242	19.365	18.2357
5616	15.4286	19.2294	18.1071
5617	15.4331	19.1416	18.0251
5618	15.4376	19.0591	17.9472
5619	15.442	18.9781	17.8706
5620	15.4464	18.9514	17.8482
5621	15.4506	18.9641	17.8645
5622	15.4545	18.984	17.9909
5623	15.4583	19.054	18.0421
5624	15.4617	19.2727	18.1071
5625	15.4649	19.5358	18.1831
5626	15.4678	19.7871	18.2555
5627	15.4705	20.0299	18.3254
5628	15.473	20.2523	18.3894
5629	15.4754	20.4182	18.4378
5630	15.4777	20.4911	18.4606
5631	15.48	20.5103	18.4685
5632	15.4825	20.5525	18.4825
5633	15.4851	20.5486	18.4841
5634	15.4881	20.3827	18.4414
5635	15.4913	20.089	18.3635
5636	15.4949	19.8969	18.594
5637	15.4988	19.8475	18.6423
5638	15.5031	19.6458	18.4539
5639	15.5076	19.4865	18.3051
5640	15.5123	19.3762	18.2022
5641	15.5171	19.3131	18.1447
5642	15.5219	19.2455	18.0819
5643	15.5267	19.1978	18.0387
5644	15.5313	19.1417	17.9868
5645	15.5358	19.0831	17.9321
5646	15.54	19.0074	18.0503
5647	15.544	19.076	18.1146
5648	15.5477	19.3677	18.2002
5649	15.5511	19.6521	18.2825
5650	15.5542	19.9709	18.3737
5651	15.557	20.2579	18.456
5652	15.5596	20.5411	18.537
5653	15.562	20.7177	18.5887
5654	15.5643	20.7979	18.6136
5655	15.5667	20.9047	18.6457
5656	15.5691	20.9079	18.6495
5657	15.5718	20.8813	18.645
5658	15.5748	20.7509	18.6121
5659	15.5782	20.5513	18.5602
5660	15.5819	20.3823	18.5738
5661	15.586	20.2431	18.9567
5662	15.5905	20.1413	18.8748
5663	15.5953	19.9806	18.727
5664	15.6004	19.7725	18.5282
5665	15.6058	19.5465	18.309
5666	15.6112	19.3356	18.1035
5667	15.6167	19.1639	17.9364
5668	15.6222	19.1043	17.8811
5669	15.6276	19.1038	17.8843
5670	15.6328	19.0799	17.9496
5671	15.6376	19.1002	18.1998
5672	15.6422	19.1946	18.2238
5673	15.6463	19.4326	18.2951
5674	15.6499	19.573	18.3388
5675	15.6532	19.6468	18.3627
5676	15.656	19.7091	18.3827
5677	15.6584	19.7277	18.3902
5678	15.6605	19.7355	18.3942
5679	15.6624	19.4003	18.3042
5680	15.6641	19.2747	18.2698
5681	15.6657	19.2524	18.2644
5682	15.6673	19.1924	18.2488
5683	15.6689	19.1604	18.2407
5684	15.6706	19.1474	18.1769
5685	15.6722	19.1361	17.9962
5686	15.6738	19.1157	17.9819
5687	15.6754	19.0794	17.9481
5688	15.6768	18.9072	17.7798
5689	15.6782	18.7774	17.6533
5690	15.6794	18.7023	17.5804
5691	15.6805	18.6445	17.5262
5692	15.6814	18.5952	17.4803
5693	15.6822	18.5251	17.4133
5694	15.6829	18.5064	17.5463
5695	15.6834	18.5271	17.9817
5696	15.6837	18.6281	18.0016
5697	15.6838	18.8299	18.0632
5698	15.6836	19.0115	18.1168
5699	15.6833	19.0995	18.1432
5700	15.6828	19.057	18.1326
5701	15.6821	19.1609	18.1609
5702	15.6812	19.1944	18.1703
5703	15.6804	19.1853	18.1673
5704	15.6795	19.284	18.1937
5705	15.6786	19.124	18.1498
5706	15.6779	18.905	18.0887
5707	15.6773	18.7415	18.0427
5708	15.6769	18.5923	17.8823
5709	15.6767	18.4897	17.4749
5710	15.6766	18.3344	17.3277
5711	15.6767	18.2655	17.2634
5712	15.6769	18.1476	17.1486
5713	15.6771	18.0143	17.0175
5714	15.6772	17.9384	16.9441
5715	15.6773	17.9871	16.9956
5716	15.6772	18.0667	17.0781
5717	15.6768	18.1524	17.1667
5718	15.6763	18.0914	17.2679
5719	15.6755	18.0905	17.7208
5720	15.6745	18.3387	17.7695
5721	15.6732	18.5683	17.8493
5722	15.6716	18.7449	17.8986
5723	15.6699	18.8958	17.9423
5724	15.6681	19.0175	17.9761
5725	15.6662	19.1419	18.01
5726	15.6643	19.2467	18.0385
5727	15.6624	19.2952	18.0511
5728	15.6607	19.2739	18.0445
5729	15.6592	19.2077	18.0255
5730	15.658	19.0161	17.9723
5731	15.6571	18.756	17.8994
5732	15.6566	18.5995	17.7967
5733	15.6564	18.5304	17.5905
5734	15.6566	18.4528	17.5215
5735	15.6571	18.4208	17.4921
5736	15.6579	18.3593	17.4335
5737	15.6588	18.3142	17.3912
5738	15.6598	18.1764	17.2563
5739	15.6607	18.0425	17.1252
5740	15.6617	17.9483	17.0338
5741	15.6625	17.9227	17.0111
5742	15.6631	17.8928	17.1342
5743	15.6637	17.9557	17.5896
5744	15.664	18.2	17.6485
5745	15.6641	18.6255	17.7719
5746	15.664	18.8826	17.8472
5747	15.6636	19.0192	17.8873
5748	15.6631	19.1282	17.9186
5749	15.6623	19.1983	17.9386
5750	15.6615	19.2685	17.9581
5751	15.6607	19.3337	17.9761
5752	15.66	19.31	17.9699
5753	15.6595	19.1393	17.9231
5754	15.6593	18.9853	17.8805
5755	15.6595	18.7962	17.8286
5756	15.66	18.6239	17.7514
5757	15.6609	18.5001	17.5914
5758	15.6621	18.3679	17.4687
5759	15.6636	18.3467	17.4509
5760	15.6653	18.4071	17.5138
5761	15.6671	18.4424	17.5533
5762	15.669	18.4274	17.5418
5763	15.6708	18.2634	17.3802
5764	15.6726	18.1634	17.2839
5765	15.6742	18.1695	17.2915
5766	15.6756	18.1936	17.3953
5767	15.6769	18.2171	17.6268
5768	15.678	18.435	17.6831
5769	15.679	18.8559	17.8029
5770	15.6798	19.1497	17.8872
5771	15.6804	19.3509	17.945
5772	15.6808	19.5218	17.9937
5773	15.6812	19.6561	18.0322
5774	15.6816	19.732	18.0544
5775	15.682	19.8328	18.0832
5776	15.6825	19.8449	18.088
5777	15.6833	19.7649	18.0674
5778	15.6845	19.5539	18.0109
5779	15.6861	19.3107	17.9453
5780	15.6881	19.1576	17.9681
5781	15.6905	18.9607	18.0063
5782	15.6934	18.7729	17.823
5783	15.6967	18.6852	17.7402
5784	15.7003	18.563	17.6239
5785	15.704	18.5044	17.5684
5786	15.7079	18.4217	17.4907
5787	15.7117	18.3504	17.4224
5788	15.7154	18.2444	17.3209
5789	15.7189	18.1891	17.2674
5790	15.7222	18.1307	17.3147
5791	15.7252	18.1837	17.6256
5792	15.7279	18.426	17.6876
5793	15.7303	18.8027	17.7968
5794	15.7323	19.081	17.8778
5795	15.734	19.2546	17.9289
5796	15.7354	19.44	17.9822
5797	15.7365	19.534	18.0102
5798	15.7374	19.6175	18.0347
5799	15.7383	19.6603	18.048
5800	15.7392	19.7025	18.0609
5801	15.7402	19.6527	18.0488
5802	15.7414	19.3806	17.9757
5803	15.743	19.1294	17.9076
5804	15.7449	18.9064	17.8575
5805	15.7471	18.7499	17.7838
5806	15.7497	18.6417	17.679
5807	15.7526	18.5191	17.5633
5808	15.7557	18.4534	17.5017
5809	15.7589	18.3873	17.4404
5810	15.7622	18.3428	17.3992
5811	15.7653	18.2881	17.3483
5812	15.7684	18.2464	17.3097
5813	15.7712	18.2005	17.2667
5814	15.7738	18.1702	17.3332
5815	15.776	18.2464	17.6346
5816	15.778	18.447	17.6856
5817	15.7797	18.7232	17.7668
5818	15.781	19.0193	17.852
5819	15.7821	19.2457	17.9172
5820	15.7829	19.4293	17.9698
5821	15.7835	19.5934	18.0166
5822	15.7841	19.6877	18.0442
5823	15.7845	19.7343	18.0583
5824	15.7851	19.733	18.0592
5825	15.7858	19.6805	18.046
5826	15.7867	19.4907	17.9953
5827	15.788	19.2244	17.9232
5828	15.7897	19.0105	17.8969
5829	15.7918	18.9328	17.9488
5830	15.7943	18.827	17.8474
5831	15.7971	18.6996	17.726
5832	15.8001	18.5966	17.6279
5833	15.8034	18.4868	17.5227
5834	15.8067	18.3583	17.398
5835	15.81	18.3575	17.4007
5836	15.8132	18.3265	17.373
5837	15.8162	18.2966	17.3462
5838	15.819	18.2593	17.3896
5839	15.8216	18.2946	17.6505
5840	15.8238	18.473	17.6912
5841	15.8258	18.8008	17.7937
5842	15.8275	19.1055	17.8803
5843	15.8288	19.3751	17.9571
5844	15.83	19.6405	18.0326
5845	15.8309	19.8642	18.0964
5846	15.8316	19.9937	18.1338
5847	15.8324	20.069	18.1563
5848	15.8331	20.0634	18.1567
5849	15.8341	19.9536	18.1282
5850	15.8354	19.7116	18.0633
5851	15.837	19.3904	17.976
5852	15.8391	19.1586	17.9606
5853	15.8416	19.1001	18.0713
5854	15.8446	19.0171	17.993
5855	15.848	18.8734	17.8578
5856	15.8517	18.7316	17.7222
5857	15.8555	18.6414	17.6368
5858	15.8595	18.5973	17.5969
5859	15.8635	18.5392	17.5425
5860	15.8673	18.4336	17.4404
5861	15.871	18.2764	17.2865
5862	15.8744	18.1899	17.3134
5863	15.8775	18.3126	17.6791
5864	15.8803	18.5401	17.736
5865	15.8828	18.8677	17.8319
5866	15.8849	19.1017	17.9009
5867	15.8868	19.3069	17.9605
5868	15.8883	19.5427	18.0279
5869	15.8895	19.5962	18.0452
5870	15.8905	19.6091	18.0504
5871	15.8913	19.4221	18.0008
5872	15.8922	19.3145	17.9718
5873	15.8932	19.2783	17.9628
5874	15.8944	19.207	17.9443
5875	15.8958	19.1593	17.9323
5876	15.8976	19.1042	17.9618
5877	15.8995	19.0684	18.0674
5878	15.9017	19.004	18.0041
5879	15.9041	18.9506	17.9536
5880	15.9067	18.8337	17.8431
5881	15.9093	18.7667	17.7792
5882	15.9119	18.7535	17.7692
5883	15.9145	18.7558	17.7747
5884	15.9171	18.7297	17.7522
5885	15.9196	18.671	17.6969
5886	15.922	18.6398	17.7026
5887	15.9242	18.6823	17.818
5888	15.9263	18.7519	17.8362
5889	15.9283	18.8277	17.8598
5890	15.9301	18.8335	17.8636
5891	15.9318	18.8498	17.8697
5892	15.9333	18.9596	17.9012
5893	15.9347	19.0337	17.923
5894	15.936	19.147	17.9553
5895	15.9372	19.1502	17.9578
5896	15.9384	19.1678	17.9636
5897	15.9396	19.1748	17.9668
5898	15.9407	19.048	17.9332
5899	15.942	18.9114	17.8965
5900	15.9433	18.7451	17.8222
5901	15.9447	18.6167	17.6706
5902	15.9463	18.535	17.5891
5903	15.9479	18.4601	17.5162
5904	15.9496	18.3758	17.4354
5905	15.9514	18.297	17.3596
5906	15.9531	18.211	17.2769
5907	15.9548	18.1347	17.2038
5908	15.9563	18.0968	17.1682
5909	15.9577	18.0573	17.1318
5910	15.9589	18.0066	17.2161
5911	15.9598	17.9692	17.5737
5912	15.9606	17.9995	17.5755
5913	15.9611	18.0344	17.5906
5914	15.9613	18.0423	17.5958
5915	15.9613	18.07	17.6049
5916	15.9611	18.0778	17.6078
5917	15.9606	18.0857	17.61
5918	15.9599	18.0695	17.6052
5919	15.9591	18.0623	17.6026
5920	15.9581	18.0348	17.5942
5921	15.9571	18.0333	17.5927
5922	15.9559	17.9962	17.5815
5923	15.9547	17.9729	17.5738
5924	15.9535	17.9315	17.4527
5925	15.9522	17.9177	17.1355
5926	15.9509	17.8865	17.1105
5927	15.9496	17.8662	17.0922
5928	15.9483	17.8401	17.0666
5929	15.947	17.7991	17.0268
5930	15.9457	17.7297	16.9596
5931	15.9443	17.681	16.9122
5932	15.9429	17.6393	16.8727
5933	15.9415	17.6056	16.8412
5934	15.9401	17.5645	16.9456
5935	15.9386	17.5226	17.335
5936	15.9371	17.5004	17.3205
5937	15.9355	17.4913	17.3225
5938	15.9338	17.478	17.3208
5939	15.9321	17.4904	17.3245
5940	15.9303	17.4982	17.3261
5941	15.9284	17.4913	17.3232
5942	15.9265	17.6379	17.3618
5943	15.9245	17.8002	17.4051
5944	15.9223	17.876	17.4247
5945	15.9202	17.8393	17.4133
5946	15.918	17.7428	17.3851
5947	15.9158	17.4638	17.3068
5948	15.9137	17.2041	17.0505
5949	15.9116	17.0807	16.4716
5950	15.9096	17.0647	16.4547
5951	15.9077	17.009	16.3965
5952	15.9059	16.9808	16.3674
5953	15.9041	16.9576	16.3445
5954	15.9023	16.9571	16.3448
5955	15.9003	16.9593	16.3483
5956	15.8983	16.9401	16.3306
5957	15.8961	16.8975	16.2896
5958	15.8938	16.8622	16.3215
5959	15.8914	16.8748	16.9444
5960	15.8888	16.9121	16.9666
5961	15.886	17.0348	17.0056
5962	15.8832	17.2308	17.0622
5963	15.8803	17.3679	17.1014
5964	15.8772	17.4895	17.1343
5965	15.8742	17.545	17.1491
5966	15.8711	17.5404	17.1463
5967	15.8681	17.5168	17.1379
5968	15.8652	17.4483	17.1172
5969	15.8624	17.3733	17.0942
5970	15.8598	17.2275	17.0521
5971	15.8574	17.1184	17.0199
5972	15.8552	16.995	16.6379
5973	15.8531	16.9435	16.4605
5974	15.8513	16.8994	16.411
5975	15.8496	16.8671	16.3769
5976	15.8479	16.8369	16.3459
5977	15.8463	16.8285	16.3375
5978	15.8447	16.7894	16.2995
5979	15.8431	16.7364	16.2476
5980	15.8414	16.7031	16.2151
5981	15.8396	16.6587	16.1721
5982	15.8378	16.5235	16.1885
5983	15.8359	16.5008	16.6889
5984	15.8338	16.6097	16.7277
5985	15.8317	16.8583	16.801
5986	15.8295	17.0672	16.861
5987	15.8271	17.3467	16.9388
5988	15.8247	17.488	16.9781
5989	15.8222	17.5623	16.9982
5990	15.8198	17.6649	17.0255
5991	15.8173	17.6092	17.0093
5992	15.815	17.5374	16.9883
5993	15.8129	17.4382	16.9596
5994	15.811	17.3226	16.9264
5995	15.8094	17.2606	16.9079
5996	15.8081	17.2249	16.8955
5997	15.807	17.0881	16.6546
5998	15.8062	17.0088	16.575
5999	15.8056	16.8534	16.4195
6000	15.8052	16.8035	16.3715
6001	15.8048	16.7055	16.274
6002	15.8046	16.6827	16.2528
6003	15.8043	16.6671	16.2383
6004	15.804	16.664	16.2366
6005	15.8037	16.6166	16.1901
6006	15.8032	16.5419	16.1258
6007	15.8026	16.5189	16.5933
6008	15.8019	16.6225	16.6317
6009	15.801	16.7714	16.6772
6010	15.8	16.9489	16.7285
6011	15.7988	17.1215	16.7772
6012	15.7975	17.1393	16.7829
6013	15.7961	17.0245	16.7513
6014	15.7946	17.1359	16.7808
6015	15.7932	17.3777	16.8465
6016	15.7918	17.3843	16.8482
6017	15.7904	17.2598	16.8134
6018	15.7892	17.1474	16.7816
6019	15.7881	16.9867	16.7365
6020	15.7872	16.8033	16.4922
6021	15.7864	16.7204	16.3469
6022	15.7858	16.6614	16.2852
6023	15.7854	16.557	16.1807
6024	15.785	16.4549	16.08
6025	15.7847	16.383	16.0093
6026	15.7844	16.3286	15.9559
6027	15.784	16.31	15.9387
6028	15.7835	16.3467	15.9757
6029	15.783	16.3928	16.0229
6030	15.7822	16.419	16.3268
6031	15.7813	16.4169	16.4605
6032	15.7803	16.4522	16.4793
6033	15.779	16.5428	16.5078
6034	15.7776	16.7317	16.5614
6035	15.7761	16.9404	16.6196
6036	15.7745	17.1236	16.6702
6037	15.7728	17.1824	16.6864
6038	15.7711	17.2424	16.7024
6039	15.7695	17.2541	16.7051
6040	15.7679	17.2038	16.6906
6041	15.7665	17.0244	16.6405
6042	15.7653	17.0073	16.6346
6043	15.7643	16.9936	16.63
6044	15.7635	16.9565	16.6087
6045	15.7629	16.9155	16.5708
6046	15.7625	16.8701	16.5268
6047	15.7624	16.792	16.4507
6048	15.7623	16.7873	16.4471
6049	15.7624	16.8348	16.4957
6050	15.7625	16.8696	16.5317
6051	15.7627	16.8741	16.5373
6052	15.7629	16.8786	16.5429
6053	15.7631	16.8348	16.5002
6054	15.7634	16.7764	16.5149
6055	15.7636	16.7803	16.5544
6056	15.7637	16.893	16.5841
6057	15.7639	17.2117	16.6733
6058	15.7641	17.3819	16.7214
6059	15.7642	17.5161	16.7593
6060	15.7644	17.596	16.782
