Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]
1821	40.3066	6.45134	37.7261	37.7261	-0.000276464	37.7262	34.6515	0.0130924	34.6463
1822	40.3083	6.45134	37.7277	37.7277	-0.000275555	37.7279	34.5784	0.0108698	34.5741
1823	40.31	6.45134	37.7294	37.7294	-0.000274649	37.7295	34.5156	0.00943916	34.5118
1824	40.3117	6.45134	37.7311	37.7311	-0.000273746	37.7312	34.4592	0.00869745	34.4557
1825	40.3133	6.45134	37.7328	37.7328	-0.000272846	37.7329	34.4067	0.00832439	34.4034
1826	40.315	6.45134	37.7345	37.7345	-0.000271948	37.7346	34.3565	0.00805528	34.3533
1827	40.3167	6.45134	37.7361	37.7361	-0.000271054	37.7362	34.3076	0.00787518	34.3045
1828	40.3183	6.45134	37.7378	37.7378	-0.000270163	37.7379	34.2596	0.00776809	34.2565
1829	40.32	6.45134	37.7394	37.7394	-0.000269274	37.7396	34.2121	0.0076971	34.2091
1830	40.3216	6.45134	37.7411	37.7411	-0.000268389	37.7412	34.1707	0.0217369	34.162
1831	40.3233	6.45135	37.7427	37.7427	-0.000267506	37.7428	35.8948	4.02622	34.2843
1832	40.3249	6.45135	37.7444	37.7444	-0.000266626	37.7445	38.2843	9.37061	34.5361
1833	40.3266	6.45135	37.746	37.746	-0.00026575	37.7461	40.1608	13.3652	34.8148
1834	40.3282	6.45135	37.7476	37.7476	-0.000264876	37.7477	40.3125	13.3649	34.9665
1835	40.3298	6.45135	37.7493	37.7493	-0.000264005	37.7494	40.3884	13.2612	35.0839
1836	40.3314	6.45135	37.7509	37.7509	-0.000263136	37.751	39.3956	10.8018	35.0748
1837	40.333	6.45135	37.7525	37.7525	-0.000262271	37.7526	39.4779	10.9042	35.1162
1838	40.3346	6.45135	37.7541	37.7541	-0.000261409	37.7542	40.6166	13.3653	35.2705
1839	40.3362	6.45135	37.7557	37.7557	-0.000260549	37.7558	40.7158	13.3725	35.3668
1840	40.3378	6.45135	37.7573	37.7573	-0.000259692	37.7574	40.7893	13.343	35.4521
1841	40.3394	6.45135	37.7589	37.7589	-0.000258838	37.759	39.0919	9.32201	35.3631
1842	40.341	6.45135	37.7605	37.7605	-0.000257987	37.7606	36.7347	3.9814	35.1421
1843	40.3426	6.45136	37.7621	37.7621	-0.000257138	37.7622	34.9023	0.025215	34.8922
1844	40.3442	6.45136	37.7636	37.7636	-0.000256293	37.7637	34.7757	0.0171414	34.7688
1845	40.3457	6.45136	37.7652	37.7652	-0.00025545	37.7653	34.6841	0.0131605	34.6788
1846	40.3473	6.45136	37.7668	37.7668	-0.00025461	37.7669	34.611	0.0109405	34.6066
1847	40.3489	6.45136	37.7683	37.7683	-0.000253773	37.7684	34.5483	0.00962914	34.5445
1848	40.3504	6.45136	37.7699	37.7699	-0.000252938	37.77	34.4918	0.00884031	34.4883
1849	40.352	6.45136	37.7714	37.7714	-0.000252106	37.7715	34.439	0.00836248	34.4356
1850	40.3535	6.45136	37.773	37.773	-0.000251277	37.7731	34.3884	0.00806997	34.3852
1851	40.3551	6.45136	37.7745	37.7745	-0.000250451	37.7746	34.3394	0.00789222	34.3362
1852	40.3566	6.45136	37.7761	37.7761	-0.000249627	37.7762	34.2912	0.00778265	34.2881
1853	40.3581	6.45136	37.7776	37.7776	-0.000248806	37.7777	34.2437	0.00771019	34.2406
1854	40.3597	6.45136	37.7791	37.7791	-0.000247988	37.7792	34.201	0.0187443	34.1935
1855	40.3612	6.45137	37.7806	37.7806	-0.000247173	37.7807	35.9499	4.08496	34.3159
1856	40.3627	6.45137	37.7821	37.7821	-0.00024636	37.7822	38.3176	9.37487	34.5676
1857	40.3642	6.45137	37.7837	37.7837	-0.000245549	37.7838	40.1883	13.3558	34.846
1858	40.3657	6.45137	37.7852	37.7852	-0.000244742	37.7853	40.3442	13.3656	34.9979
1859	40.3672	6.45137	37.7867	37.7867	-0.000243937	37.7868	40.4538	13.3465	35.1152
1860	40.3687	6.45137	37.7882	37.7882	-0.000243135	37.7882	39.4266	10.8012	35.1062
1861	40.3702	6.45137	37.7896	37.7896	-0.000242335	37.7897	39.4723	10.8133	35.147
1862	40.3717	6.45137	37.7911	37.7911	-0.000241538	37.7912	40.6484	13.3677	35.3013
1863	40.3732	6.45137	37.7926	37.7926	-0.000240744	37.7927	40.7463	13.3724	35.3974
1864	40.3746	6.45137	37.7941	37.7941	-0.000239952	37.7942	40.8215	13.3471	35.4827
1865	40.3761	6.45137	37.7956	37.7956	-0.000239163	37.7956	39.0982	9.26166	35.3935
1866	40.3776	6.45137	37.797	37.797	-0.000238377	37.7971	36.7968	4.06115	35.1723
1867	40.379	6.45138	37.7985	37.7985	-0.000237593	37.7986	34.9333	0.025718	34.923
1868	40.3805	6.45138	37.7999	37.7999	-0.000236812	37.8	34.806	0.0171325	34.7991
1869	40.3819	6.45138	37.8014	37.8014	-0.000236033	37.8015	34.7144	0.0132117	34.7091
1870	40.3834	6.45138	37.8028	37.8028	-0.000235257	37.8029	34.641	0.0109553	34.6367
1871	40.3848	6.45138	37.8043	37.8043	-0.000234483	37.8044	34.5781	0.00962894	34.5743
1872	40.3863	6.45138	37.8057	37.8057	-0.000233712	37.8058	34.5216	0.00885328	34.518
1873	40.3877	6.45138	37.8071	37.8071	-0.000232943	37.8072	34.4688	0.00838858	34.4654
1874	40.3891	6.45138	37.8086	37.8086	-0.000232177	37.8087	34.4182	0.00809981	34.4149
1875	40.3905	6.45138	37.81	37.81	-0.000231414	37.8101	34.369	0.00792004	34.3658
1876	40.392	6.45138	37.8114	37.8114	-0.000230653	37.8115	34.3207	0.00780641	34.3176
1877	40.3934	6.45138	37.8128	37.8128	-0.000229894	37.8129	34.2731	0.00773037	34.27
1878	40.3948	6.45138	37.8142	37.8142	-0.000229138	37.8143	34.2321	0.0234498	34.2227
1879	40.3962	6.45138	37.8156	37.8156	-0.000228385	37.8157	35.98	4.08728	34.3451
1880	40.3976	6.45139	37.817	37.817	-0.000227633	37.8171	38.331	9.33587	34.5967
1881	40.399	6.45139	37.8184	37.8184	-0.000226885	37.8185	40.2175	13.3571	34.8747
1882	40.4004	6.45139	37.8198	37.8198	-0.000226139	37.8199	40.3726	13.3656	35.0263
1883	40.4018	6.45139	37.8212	37.8212	-0.000225395	37.8213	40.491	13.368	35.1437
1884	40.4031	6.45139	37.8226	37.8226	-0.000224654	37.8227	39.4549	10.8008	35.1346
1885	40.4045	6.45139	37.824	37.824	-0.000223915	37.8241	39.4958	10.8009	35.1754
1886	40.4059	6.45139	37.8253	37.8253	-0.000223179	37.8254	40.6779	13.3701	35.3299
1887	40.4073	6.45139	37.8267	37.8267	-0.000222445	37.8268	40.7747	13.3724	35.4257
1888	40.4086	6.45139	37.8281	37.8281	-0.000221713	37.8282	40.8588	13.3698	35.5109
1889	40.41	6.45139	37.8294	37.8294	-0.000220984	37.8295	39.0927	9.17835	35.4214
1890	40.4113	6.45139	37.8308	37.8308	-0.000220257	37.8309	36.7908	3.97675	35.2001
1891	40.4127	6.45139	37.8321	37.8321	-0.000219533	37.8322	34.9607	0.0254764	34.9506
1892	40.414	6.45139	37.8335	37.8335	-0.000218811	37.8336	34.8337	0.0176215	34.8267
1893	40.4154	6.45139	37.8348	37.8348	-0.000218092	37.8349	34.7418	0.013162	34.7365
1894	40.4167	6.4514	37.8361	37.8361	-0.000217374	37.8362	34.6685	0.0109655	34.6641
1895	40.418	6.4514	37.8375	37.8375	-0.000216659	37.8376	34.6056	0.00965053	34.6018
1896	40.4194	6.4514	37.8388	37.8388	-0.000215947	37.8389	34.5489	0.00887271	34.5454
1897	40.4207	6.4514	37.8401	37.8401	-0.000215237	37.8402	34.4959	0.00839478	34.4926
1898	40.422	6.4514	37.8415	37.8415	-0.000214529	37.8415	34.4452	0.00810155	34.442
1899	40.4233	6.4514	37.8428	37.8428	-0.000213824	37.8429	34.396	0.00792345	34.3928
1900	40.4246	6.4514	37.8441	37.8441	-0.00021312	37.8442	34.3476	0.00781352	34.3445
1901	40.4259	6.4514	37.8454	37.8454	-0.000212419	37.8455	34.2999	0.00774067	34.2968
1902	40.4272	6.4514	37.8467	37.8467	-0.000211721	37.8468	34.3329	0.207595	34.2499
1903	40.4285	6.4514	37.848	37.848	-0.000211025	37.8481	35.9991	4.06768	34.372
1904	40.4298	6.4514	37.8493	37.8493	-0.000210331	37.8494	38.3574	9.33497	34.6234
1905	40.4311	6.4514	37.8506	37.8506	-0.000209639	37.8506	40.2444	13.357	34.9016
1906	40.4324	6.4514	37.8518	37.8518	-0.00020895	37.8519	40.3992	13.3655	35.053
1907	40.4337	6.4514	37.8531	37.8531	-0.000208262	37.8532	40.5125	13.3556	35.1702
1908	40.435	6.45141	37.8544	37.8544	-0.000207578	37.8545	39.4824	10.8029	35.1612
1909	40.4362	6.45141	37.8557	37.8557	-0.000206895	37.8558	39.5274	10.8141	35.2018
1910	40.4375	6.45141	37.8569	37.8569	-0.000206215	37.857	40.7042	13.37	35.3562
1911	40.4388	6.45141	37.8582	37.8582	-0.000205536	37.8583	40.8009	13.3725	35.4519
1912	40.44	6.45141	37.8595	37.8595	-0.00020486	37.8595	40.8606	13.3093	35.5368
1913	40.4413	6.45141	37.8607	37.8607	-0.000204187	37.8608	39.1858	9.34558	35.4475
1914	40.4425	6.45141	37.862	37.862	-0.000203515	37.8621	36.8452	4.04711	35.2264
1915	40.4438	6.45141	37.8632	37.8632	-0.000202846	37.8633	34.9876	0.0261283	34.9771
1916	40.445	6.45141	37.8645	37.8645	-0.000202179	37.8645	34.8601	0.017478	34.8531
1917	40.4463	6.45141	37.8657	37.8657	-0.000201514	37.8658	34.7675	0.0130904	34.7623
1918	40.4475	6.45141	37.8669	37.8669	-0.000200851	37.867	34.694	0.010918	34.6897
1919	40.4487	6.45141	37.8682	37.8682	-0.000200191	37.8682	34.6312	0.00965223	34.6273
1920	40.45	6.45141	37.8694	37.8694	-0.000199533	37.8695	34.5745	0.00886404	34.5709
1921	40.4512	6.45141	37.8706	37.8706	-0.000198876	37.8707	34.5215	0.00840054	34.5181
1922	40.4524	6.45141	37.8718	37.8718	-0.000198222	37.8719	34.4708	0.00812528	34.4675
1923	40.4536	6.45142	37.873	37.873	-0.00019757	37.8731	34.4215	0.00794987	34.4183
1924	40.4548	6.45142	37.8743	37.8743	-0.000196921	37.8743	34.373	0.00783495	34.3699
1925	40.456	6.45142	37.8755	37.8755	-0.000196273	37.8755	34.3252	0.00775743	34.3221
1926	40.4572	6.45142	37.8767	37.8767	-0.000195628	37.8767	34.284	0.0232697	34.2747
1927	40.4584	6.45142	37.8779	37.8779	-0.000194984	37.8779	36.0068	4.02521	34.3967
1928	40.4596	6.45142	37.8791	37.8791	-0.000194343	37.8791	38.3944	9.36603	34.648
1929	40.4608	6.45142	37.8803	37.8803	-0.000193704	37.8803	40.2692	13.3572	34.9263
1930	40.462	6.45142	37.8814	37.8814	-0.000193067	37.8815	40.4235	13.365	35.0775
1931	40.4632	6.45142	37.8826	37.8826	-0.000192432	37.8827	40.521	13.3159	35.1947
1932	40.4644	6.45142	37.8838	37.8838	-0.000191799	37.8839	39.5055	10.8001	35.1854
1933	40.4655	6.45142	37.885	37.885	-0.000191169	37.8851	39.5626	10.8411	35.2261
1934	40.4667	6.45142	37.8861	37.8861	-0.00019054	37.8862	40.7287	13.3699	35.3808
1935	40.4679	6.45142	37.8873	37.8873	-0.000189913	37.8874	40.8252	13.3725	35.4762
1936	40.469	6.45142	37.8885	37.8885	-0.000189289	37.8886	40.9093	13.3703	35.5612
1937	40.4702	6.45142	37.8896	37.8896	-0.000188666	37.8897	39.1969	9.31252	35.4719
1938	40.4714	6.45142	37.8908	37.8908	-0.000188046	37.8909	36.8678	4.04315	35.2505
1939	40.4725	6.45143	37.8919	37.8919	-0.000187427	37.892	35.0104	0.0238906	35.0008
1940	40.4737	6.45143	37.8931	37.8931	-0.000186811	37.8932	34.8838	0.0174127	34.8768
1941	40.4748	6.45143	37.8942	37.8942	-0.000186197	37.8943	34.7916	0.0132315	34.7863
1942	40.476	6.45143	37.8954	37.8954	-0.000185584	37.8955	34.7181	0.011004	34.7137
1943	40.4771	6.45143	37.8965	37.8965	-0.000184974	37.8966	34.6551	0.00970075	34.6513
1944	40.4782	6.45143	37.8977	37.8977	-0.000184366	37.8977	34.5984	0.00891943	34.5948
1945	40.4794	6.45143	37.8988	37.8988	-0.000183759	37.8989	34.5452	0.00843595	34.5418
1946	40.4805	6.45143	37.8999	37.8999	-0.000183155	37.9	34.4943	0.00814484	34.491
1947	40.4816	6.45143	37.901	37.901	-0.000182553	37.9011	34.4449	0.00796613	34.4417
1948	40.4827	6.45143	37.9021	37.9021	-0.000181952	37.9022	34.3963	0.00785133	34.3932
1949	40.4838	6.45143	37.9033	37.9033	-0.000181354	37.9033	34.3484	0.00777328	34.3453
1950	40.4849	6.45143	37.9044	37.9044	-0.000180758	37.9044	34.3031	0.013383	34.2978
1951	40.4861	6.45143	37.9055	37.9055	-0.000180163	37.9056	36.0304	4.02669	34.4197
1952	40.4872	6.45143	37.9066	37.9066	-0.000179571	37.9067	38.4063	9.33908	34.6707
1953	40.4883	6.45143	37.9077	37.9077	-0.00017898	37.9078	40.2935	13.3611	34.9491
1954	40.4894	6.45143	37.9088	37.9088	-0.000178392	37.9089	40.4471	13.3665	35.1005
1955	40.4905	6.45144	37.9099	37.9099	-0.000177805	37.9099	40.5645	13.3675	35.2175
1956	40.4915	6.45144	37.911	37.911	-0.00017722	37.911	39.5284	10.8008	35.2081
1957	40.4926	6.45144	37.9121	37.9121	-0.000176638	37.9121	39.5815	10.8317	35.2488
1958	40.4937	6.45144	37.9131	37.9131	-0.000176057	37.9132	40.7511	13.3703	35.4029
1959	40.4948	6.45144	37.9142	37.9142	-0.000175478	37.9143	40.8475	13.3724	35.4985
1960	40.4959	6.45144	37.9153	37.9153	-0.000174901	37.9154	40.9308	13.3684	35.5835
1961	40.4969	6.45144	37.9164	37.9164	-0.000174325	37.9164	39.2288	9.33657	35.4941
1962	40.498	6.45144	37.9174	37.9174	-0.000173752	37.9175	36.8633	3.97706	35.2725
1963	40.4991	6.45144	37.9185	37.9185	-0.000173181	37.9186	35.0326	0.0250886	35.0226
1964	40.5001	6.45144	37.9196	37.9196	-0.000172611	37.9196	34.9053	0.0172001	34.8984
1965	40.5012	6.45144	37.9206	37.9206	-0.000172044	37.9207	34.8133	0.0132227	34.808
1966	40.5022	6.45144	37.9217	37.9217	-0.000171478	37.9217	34.7397	0.0110038	34.7353
1967	40.5033	6.45144	37.9227	37.9227	-0.000170914	37.9228	34.6767	0.00970372	34.6729
1968	40.5043	6.45144	37.9238	37.9238	-0.000170352	37.9238	34.6199	0.00893091	34.6164
1969	40.5054	6.45144	37.9248	37.9248	-0.000169792	37.9249	34.5667	0.00845245	34.5633
1970	40.5064	6.45144	37.9258	37.9258	-0.000169233	37.9259	34.5158	0.00815841	34.5125
1971	40.5075	6.45144	37.9269	37.9269	-0.000168677	37.927	34.4662	0.00797746	34.463
1972	40.5085	6.45144	37.9279	37.9279	-0.000168122	37.928	34.4176	0.0078625	34.4145
1973	40.5095	6.45145	37.9289	37.9289	-0.000167569	37.929	34.3696	0.00778488	34.3665
1974	40.5106	6.45145	37.93	37.93	-0.000167018	37.93	34.3297	0.0269725	34.319
1975	40.5116	6.45145	37.931	37.931	-0.000166469	37.9311	36.0539	4.03238	34.4409
1976	40.5126	6.45145	37.932	37.932	-0.000165921	37.9321	38.4262	9.33543	34.6921
1977	40.5136	6.45145	37.933	37.933	-0.000165376	37.9331	40.3125	13.3566	34.9698
1978	40.5146	6.45145	37.934	37.934	-0.000164832	37.9341	40.4674	13.3656	35.1212
1979	40.5156	6.45145	37.9351	37.9351	-0.00016429	37.9351	40.5579	13.2992	35.2382
1980	40.5166	6.45145	37.9361	37.9361	-0.00016375	37.9361	39.5497	10.8022	35.2288
1981	40.5176	6.45145	37.9371	37.9371	-0.000163211	37.9371	39.6078	10.8463	35.2693
1982	40.5186	6.45145	37.9381	37.9381	-0.000162674	37.9381	40.7711	13.3691	35.4234
1983	40.5196	6.45145	37.9391	37.9391	-0.000162139	37.9391	40.8679	13.3723	35.5189
1984	40.5206	6.45145	37.9401	37.9401	-0.000161606	37.9401	40.9363	13.3312	35.6038
1985	40.5216	6.45145	37.941	37.941	-0.000161075	37.9411	39.2352	9.30227	35.5143
1986	40.5226	6.45145	37.942	37.942	-0.000160545	37.9421	36.9015	4.02148	35.2929
1987	40.5236	6.45145	37.943	37.943	-0.000160017	37.9431	35.053	0.0251766	35.0429
1988	40.5246	6.45145	37.944	37.944	-0.000159491	37.9441	34.9255	0.0172138	34.9186
1989	40.5256	6.45145	37.945	37.945	-0.000158966	37.945	34.8334	0.0132381	34.8281
1990	40.5265	6.45145	37.946	37.946	-0.000158443	37.946	34.7596	0.0110052	34.7552
1991	40.5275	6.45145	37.9469	37.9469	-0.000157922	37.947	34.6965	0.0096855	34.6926
1992	40.5285	6.45146	37.9479	37.9479	-0.000157403	37.948	34.6395	0.00890982	34.636
1993	40.5294	6.45146	37.9489	37.9489	-0.000156885	37.9489	34.5864	0.00843586	34.583
1994	40.5304	6.45146	37.9498	37.9498	-0.00015637	37.9499	34.5355	0.00816563	34.5322
1995	40.5314	6.45146	37.9508	37.9508	-0.000155855	37.9508	34.486	0.00799734	34.4828
1996	40.5323	6.45146	37.9517	37.9517	-0.000155343	37.9518	34.4374	0.00787919	34.4342
1997	40.5333	6.45146	37.9527	37.9527	-0.000154832	37.9527	34.3893	0.00779997	34.3862
1998	40.5342	6.45146	37.9536	37.9536	-0.000154323	37.9537	34.3484	0.0245648	34.3385
1999	40.5352	6.45146	37.9546	37.9546	-0.000153815	37.9546	36.0822	4.05453	34.4604
2000	40.5361	6.45146	37.9555	37.9555	-0.000153309	37.9556	38.4444	9.3321	34.7115
2001	40.537	6.45146	37.9565	37.9565	-0.000152805	37.9565	40.3325	13.3573	34.9896
2002	40.538	6.45146	37.9574	37.9574	-0.000152303	37.9575	40.4868	13.3653	35.1407
2003	40.5389	6.45146	37.9583	37.9583	-0.000151802	37.9584	40.581	13.3088	35.2574
2004	40.5398	6.45146	37.9593	37.9593	-0.000151303	37.9593	39.5693	10.8028	35.2482
2005	40.5408	6.45146	37.9602	37.9602	-0.000150805	37.9602	39.623	10.8359	35.2887
2006	40.5417	6.45146	37.9611	37.9611	-0.000150309	37.9612	40.7889	13.3661	35.4425
2007	40.5426	6.45146	37.962	37.962	-0.000149815	37.9621	40.8871	13.3725	35.5381
2008	40.5435	6.45146	37.9629	37.9629	-0.000149322	37.963	40.9088	13.2155	35.6226
2009	40.5444	6.45146	37.9639	37.9639	-0.000148831	37.9639	39.2438	9.27703	35.533
2010	40.5454	6.45146	37.9648	37.9648	-0.000148342	37.9648	36.9274	4.03912	35.3118
2011	40.5463	6.45147	37.9657	37.9657	-0.000147854	37.9657	35.0745	0.0315082	35.0619
2012	40.5472	6.45147	37.9666	37.9666	-0.000147368	37.9666	34.9444	0.0174959	34.9374
2013	40.5481	6.45147	37.9675	37.9675	-0.000146883	37.9675	34.8522	0.0132543	34.8469
2014	40.549	6.45147	37.9684	37.9684	-0.0001464	37.9684	34.7784	0.0110348	34.774
2015	40.5499	6.45147	37.9693	37.9693	-0.000145919	37.9693	34.7153	0.00972367	34.7114
2016	40.5508	6.45147	37.9702	37.9702	-0.000145439	37.9702	34.6584	0.00895879	34.6548
2017	40.5517	6.45147	37.9711	37.9711	-0.00014496	37.9711	34.6051	0.00848472	34.6017
2018	40.5525	6.45147	37.972	37.972	-0.000144484	37.972	34.554	0.00818502	34.5507
2019	40.5534	6.45147	37.9728	37.9728	-0.000144009	37.9729	34.5043	0.00799904	34.5011
2020	40.5543	6.45147	37.9737	37.9737	-0.000143535	37.9738	34.4555	0.00788212	34.4524
2021	40.5552	6.45147	37.9746	37.9746	-0.000143063	37.9747	34.4074	0.00780467	34.4043
2022	40.5561	6.45147	37.9755	37.9755	-0.000142592	37.9755	34.4113	0.135748	34.357
2023	40.5569	6.45147	37.9764	37.9764	-0.000142124	37.9764	36.0879	4.02381	34.4783
2024	40.5578	6.45147	37.9772	37.9772	-0.000141656	37.9773	38.5064	9.44218	34.7295
2025	40.5587	6.45147	37.9781	37.9781	-0.00014119	37.9782	40.3508	13.3576	35.0077
2026	40.5596	6.45147	37.979	37.979	-0.000140726	37.979	40.5053	13.3656	35.1591
2027	40.5604	6.45147	37.9798	37.9798	-0.000140263	37.9799	40.6114	13.3394	35.2756
2028	40.5613	6.45147	37.9807	37.9807	-0.000139802	37.9807	39.5875	10.8033	35.2662
2029	40.5621	6.45147	37.9815	37.9815	-0.000139342	37.9816	39.6372	10.8271	35.3064
2030	40.563	6.45147	37.9824	37.9824	-0.000138884	37.9825	40.8084	13.3702	35.4604
2031	40.5638	6.45147	37.9832	37.9832	-0.000138427	37.9833	40.9047	13.3725	35.5557
2032	40.5647	6.45147	37.9841	37.9841	-0.000137972	37.9841	40.9872	13.3669	35.6405
2033	40.5655	6.45148	37.9849	37.9849	-0.000137518	37.985	39.2615	9.27641	35.5509
2034	40.5664	6.45148	37.9858	37.9858	-0.000137066	37.9858	36.9346	4.01367	35.3291
2035	40.5672	6.45148	37.9866	37.9866	-0.000136615	37.9867	35.0891	0.025276	35.079
2036	40.568	6.45148	37.9875	37.9875	-0.000136166	37.9875	34.9615	0.0174047	34.9546
2037	40.5689	6.45148	37.9883	37.9883	-0.000135718	37.9883	34.8694	0.0132045	34.8641
2038	40.5697	6.45148	37.9891	37.9891	-0.000135272	37.9892	34.7956	0.0110434	34.7912
2039	40.5705	6.45148	37.99	37.99	-0.000134827	37.99	34.7324	0.0097289	34.7285
2040	40.5714	6.45148	37.9908	37.9908	-0.000134384	37.9908	34.6755	0.00896199	34.6719
2041	40.5722	6.45148	37.9916	37.9916	-0.000133942	37.9917	34.6221	0.0084861	34.6187
2042	40.573	6.45148	37.9924	37.9924	-0.000133501	37.9925	34.5709	0.00818994	34.5677
2043	40.5738	6.45148	37.9932	37.9932	-0.000133062	37.9933	34.5212	0.00800749	34.518
2044	40.5746	6.45148	37.9941	37.9941	-0.000132625	37.9941	34.4724	0.00789168	34.4693
2045	40.5755	6.45148	37.9949	37.9949	-0.000132188	37.9949	34.4243	0.00781419	34.4211
2046	40.5763	6.45148	37.9957	37.9957	-0.000131754	37.9957	34.381	0.0190965	34.3734
2047	40.5771	6.45148	37.9965	37.9965	-0.00013132	37.9965	36.1089	4.03465	34.4951
2048	40.5779	6.45148	37.9973	37.9973	-0.000130889	37.9973	38.4856	9.34856	34.7462
2049	40.5787	6.45148	37.9981	37.9981	-0.000130458	37.9981	40.3673	13.3573	35.0243
2050	40.5795	6.45148	37.9989	37.9989	-0.000130029	37.9989	40.5214	13.3655	35.1752
2051	40.5803	6.45148	37.9997	37.9997	-0.000129602	37.9997	40.6357	13.3594	35.2919
2052	40.5811	6.45148	38.0005	38.0005	-0.000129175	38.0005	39.603	10.8014	35.2824
2053	40.5819	6.45148	38.0013	38.0013	-0.000128751	38.0013	39.654	10.8287	35.3225
2054	40.5827	6.45148	38.0021	38.0021	-0.000128327	38.0021	40.8251	13.3713	35.4766
2055	40.5834	6.45148	38.0029	38.0029	-0.000127905	38.0029	40.9211	13.3726	35.572
2056	40.5842	6.45149	38.0036	38.0036	-0.000127484	38.0037	40.9982	13.3536	35.6567
2057	40.585	6.45149	38.0044	38.0044	-0.000127065	38.0045	39.262	9.23759	35.5669
2058	40.5858	6.45149	38.0052	38.0052	-0.000126647	38.0052	36.9314	3.96583	35.345
2059	40.5866	6.45149	38.006	38.006	-0.000126231	38.006	35.1054	0.0263943	35.0949
2060	40.5873	6.45149	38.0067	38.0067	-0.000125816	38.0068	34.9776	0.0175662	34.9706
2061	40.5881	6.45149	38.0075	38.0075	-0.000125402	38.0076	34.885	0.0131323	34.8797
2062	40.5889	6.45149	38.0083	38.0083	-0.00012499	38.0083	34.8111	0.0109976	34.8067
2063	40.5896	6.45149	38.009	38.009	-0.000124579	38.0091	34.7479	0.00970518	34.744
2064	40.5904	6.45149	38.0098	38.0098	-0.000124169	38.0099	34.6908	0.00891741	34.6872
2065	40.5912	6.45149	38.0106	38.0106	-0.000123761	38.0106	34.6374	0.00845927	34.634
2066	40.5919	6.45149	38.0113	38.0113	-0.000123354	38.0114	34.5863	0.00818388	34.583
2067	40.5927	6.45149	38.0121	38.0121	-0.000122948	38.0121	34.5367	0.0080096	34.5335
2068	40.5934	6.45149	38.0128	38.0128	-0.000122544	38.0129	34.4879	0.00789612	34.4847
2069	40.5942	6.45149	38.0136	38.0136	-0.000122141	38.0136	34.4396	0.0078192	34.4365
2070	40.5949	6.45149	38.0143	38.0143	-0.000121739	38.0144	34.392	0.00833611	34.3887
2071	40.5957	6.45149	38.0151	38.0151	-0.000121339	38.0151	36.1388	4.07133	34.5103
2072	40.5964	6.45149	38.0158	38.0158	-0.00012094	38.0159	38.5027	9.35346	34.7613
2073	40.5972	6.45149	38.0166	38.0166	-0.000120542	38.0166	40.3815	13.3563	35.039
2074	40.5979	6.45149	38.0173	38.0173	-0.000120145	38.0174	40.5363	13.3654	35.1901
2075	40.5986	6.45149	38.018	38.018	-0.00011975	38.0181	40.6526	13.3638	35.3071
2076	40.5994	6.45149	38.0188	38.0188	-0.000119357	38.0188	39.619	10.8033	35.2977
2077	40.6001	6.45149	38.0195	38.0195	-0.000118964	38.0196	39.6788	10.8521	35.3379
2078	40.6008	6.45149	38.0202	38.0202	-0.000118573	38.0203	40.8391	13.3687	35.4916
2079	40.6016	6.45149	38.021	38.021	-0.000118183	38.021	40.936	13.3725	35.5869
2080	40.6023	6.4515	38.0217	38.0217	-0.000117794	38.0217	41.0182	13.3664	35.6716
2081	40.603	6.4515	38.0224	38.0224	-0.000117407	38.0225	39.1445	8.90941	35.5807
2082	40.6037	6.4515	38.0231	38.0231	-0.000117021	38.0232	36.9764	4.04197	35.3596
2083	40.6044	6.4515	38.0238	38.0238	-0.000116636	38.0239	35.1202	0.0263712	35.1097
2084	40.6052	6.4515	38.0246	38.0246	-0.000116252	38.0246	34.9923	0.0174061	34.9853
2085	40.6059	6.4515	38.0253	38.0253	-0.00011587	38.0253	34.8994	0.0130613	34.8941
2086	40.6066	6.4515	38.026	38.026	-0.000115489	38.026	34.8257	0.0109928	34.8213
2087	40.6073	6.4515	38.0267	38.0267	-0.000115109	38.0267	34.7624	0.009709	34.7585
2088	40.608	6.4515	38.0274	38.0274	-0.000114731	38.0274	34.7052	0.00892563	34.7017
2089	40.6087	6.4515	38.0281	38.0281	-0.000114353	38.0281	34.6518	0.00847385	34.6485
2090	40.6094	6.4515	38.0288	38.0288	-0.000113977	38.0288	34.6007	0.00819577	34.5975
2091	40.6101	6.4515	38.0295	38.0295	-0.000113602	38.0295	34.551	0.00801722	34.5478
