Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
8131	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
8132	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
8133	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
8134	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
8135	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
8136	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
8137	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
8138	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
8139	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
8140	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
8141	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
8142	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
8143	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
8144	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
8145	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
8146	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
8147	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
8148	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
8149	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
8150	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
8151	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
8152	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
8153	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
8154	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
8155	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
8156	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
8157	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
8158	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
8159	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
8160	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
8161	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
8162	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
8163	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
8164	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
8165	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
8166	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
8167	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
8168	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
8169	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
8170	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
8171	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
8172	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
8173	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
8174	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
8175	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
8176	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
8177	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
8178	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
8179	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
8180	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
8181	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
8182	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
8183	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
8184	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
8185	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
8186	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
8187	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
8188	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
8189	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
8190	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
8191	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
8192	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
8193	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
8194	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
8195	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
8196	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
8197	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
8198	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
8199	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
8200	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
8201	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
8202	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
8203	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
8204	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
8205	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
8206	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
8207	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
8208	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
8209	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
8210	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
8211	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
8212	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
8213	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
8214	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
8215	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
8216	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
8217	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
8218	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
8219	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
8220	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
8221	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
8222	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
8223	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
8224	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
8225	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
8226	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
8227	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
8228	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
8229	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
8230	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
8231	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
8232	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
8233	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
8234	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
8235	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
8236	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
8237	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
8238	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
8239	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
8240	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
8241	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
8242	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
8243	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
8244	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
8245	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
8246	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
8247	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
8248	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
8249	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
8250	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
8251	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
8252	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
8253	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
8254	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
8255	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
8256	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
8257	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
8258	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
8259	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
8260	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
8261	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
8262	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
8263	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
8264	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
8265	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
8266	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
8267	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
8268	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
8269	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
8270	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
8271	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
8272	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
8273	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
8274	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
8275	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
8276	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
8277	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
8278	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
8279	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
8280	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
8281	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
8282	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
8283	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
8284	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
8285	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
8286	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
8287	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
8288	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
8289	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
8290	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
8291	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
8292	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
8293	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
8294	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
8295	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
8296	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
8297	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
8298	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
8299	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
8300	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
8301	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
8302	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
8303	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
8304	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
8305	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
8306	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
8307	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
8308	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
8309	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
8310	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
8311	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
8312	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
8313	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
8314	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
8315	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
8316	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
8317	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
8318	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
8319	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
8320	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
8321	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
8322	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
8323	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
8324	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
8325	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
8326	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
8327	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
8328	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
8329	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
8330	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
8331	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
8332	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
8333	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
8334	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
8335	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
8336	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
8337	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
8338	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
8339	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
8340	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
8341	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
8342	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
8343	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
8344	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
8345	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
8346	40.82	6.4516	38.24	38.2411	0.0000	38.1703	37.18	4.4098	35.54	35.541	0.0359	35.490
8347	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.32	0.3009	35.29	35.290	0.0405	35.280
8348	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.17	0.0230	35.17	35.166	0.0201	35.159
8349	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.08	0.0150	35.07	35.074	0.0147	35.069
8350	40.82	6.4516	38.24	38.2411	0.0000	38.1703	35.01	0.0120	35.00	35.001	0.0119	34.996
8351	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.94	0.0103	34.94	34.937	0.0102	34.934
8352	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.88	0.0093	34.88	34.880	0.0093	34.876
8353	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.83	0.0087	34.83	34.826	0.0087	34.823
8354	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.78	0.0083	34.77	34.774	0.0083	34.771
8355	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.73	0.0081	34.72	34.724	0.0081	34.721
8356	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.68	0.0080	34.67	34.675	0.0080	34.672
8357	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.63	0.0079	34.63	34.626	0.0079	34.623
8358	40.82	6.4516	38.24	38.2411	0.0000	38.1703	34.58	0.0078	34.58	34.577	0.0078	34.574
8359	40.82	6.4516	38.24	38.2411	0.0000	38.1703	36.29	3.7558	34.70	34.699	-0.0196	34.658
8360	40.82	6.4516	38.24	38.2411	0.0000	38.1703	38.66	8.9728	34.95	34.950	-0.0405	34.856
8361	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.56	13.0819	35.23	35.227	-0.0447	35.092
8362	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.72	13.3600	35.38	35.377	-0.0242	35.239
8363	40.82	6.4516	38.24	38.2411	0.0000	38.1703	40.84	13.3681	35.49	35.493	-0.0187	35.353
8364	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.81	10.9724	35.48	35.483	0.0017	35.366
8365	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.84	10.8016	35.52	35.522	-0.0064	35.407
8366	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.01	13.1980	35.68	35.676	-0.0248	35.536
8367	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.12	13.3701	35.77	35.771	-0.0152	35.630
8368	40.82	6.4516	38.24	38.2411	0.0000	38.1703	41.20	13.3735	35.85	35.855	-0.0136	35.713
8369	40.82	6.4516	38.24	38.2411	0.0000	38.1703	39.52	9.6262	35.76	35.764	0.0147	35.660
